date,BACI_date,sample_event,site,species,subsample,index,time,Behaviors,max_time_tally,DistPerTime_Median,DistPerTime_Mean,mean_nnd,median_nnd,fish_length_mm,num_fish_in_subsample,volume_occupied_all_cm3,volume_occupied_forage_cm3,points_in_sample,repeat_index,Total_Volume_Occupied
2018-07-05,2018-07-05,After,18.5,Omykiss,3,15,570.00293,Drift Forage,NA,3.8574552272996616,5.092331172866384,NA,NA,56.23,7,66.52,66.52,11,6,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,15,573.00293,Drift Forage,NA,3.8574552272996616,5.092331172866384,NA,NA,56.23,7,66.52,66.52,11,6,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,15,576.00293,Drift Forage,NA,3.8574552272996616,5.092331172866384,NA,NA,56.23,7,66.52,66.52,11,6,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,15,579.00293,Drift Forage,NA,3.8574552272996616,5.092331172866384,NA,NA,56.23,7,66.52,66.52,11,6,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,15,582.00293,Drift Forage,NA,3.8574552272996616,5.092331172866384,NA,NA,56.23,7,66.52,66.52,11,6,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,15,585.00293,Drift Forage,NA,3.8574552272996616,5.092331172866384,NA,NA,56.23,7,66.52,66.52,11,6,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,15,588.00293,Drift Forage,NA,3.8574552272996616,5.092331172866384,NA,NA,56.23,7,66.52,66.52,11,6,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,15,591.00293,Drift Forage,NA,3.8574552272996616,5.092331172866384,NA,NA,56.23,7,66.52,66.52,11,6,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,15,594.00293,Drift Forage,NA,3.8574552272996616,5.092331172866384,NA,NA,56.23,7,66.52,66.52,11,6,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,15,597.00293,Drift Forage,NA,3.8574552272996616,5.092331172866384,NA,NA,56.23,7,66.52,66.52,11,6,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,15,600.00293,Drift Forage,NA,3.8574552272996616,5.092331172866384,NA,NA,56.23,7,66.52,66.52,11,6,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,16,573.00293,Drift Forage,NA,16.49184108534608,15.526768164581306,29.315184371671677,31.290019427046033,45.17,7,1713.1,1713.09,8,1,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,16,576.00293,Drift Forage,NA,16.49184108534608,15.526768164581306,29.315184371671677,31.290019427046033,45.17,7,1713.1,1713.09,8,1,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,16,579.00293,Drift Forage,NA,16.49184108534608,15.526768164581306,29.315184371671677,31.290019427046033,45.17,7,1713.1,1713.09,8,1,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,16,582.00293,Drift Forage,NA,16.49184108534608,15.526768164581306,29.315184371671677,31.290019427046033,45.17,7,1713.1,1713.09,8,1,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,16,588.00293,Drift Forage,NA,16.49184108534608,15.526768164581306,29.315184371671677,31.290019427046033,45.17,7,1713.1,1713.09,8,1,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,16,591.00293,Drift Forage,NA,16.49184108534608,15.526768164581306,29.315184371671677,31.290019427046033,45.17,7,1713.1,1713.09,8,1,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,16,594.00293,Drift Forage,NA,16.49184108534608,15.526768164581306,29.315184371671677,31.290019427046033,45.17,7,1713.1,1713.09,8,1,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,16,600.00293,Drift Forage,NA,16.49184108534608,15.526768164581306,29.315184371671677,31.290019427046033,45.17,7,1713.1,1713.09,8,1,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,17,570.00293,Drift Forage,NA,2.89936480639697,3.3325301756736048,32.695190810496854,32.695190810496854,62.63,7,35.38,35.38,11,18,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,17,573.00293,Drift Forage,NA,2.89936480639697,3.3325301756736048,32.695190810496854,32.695190810496854,62.63,7,35.38,35.38,11,18,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,17,576.00293,Drift Forage,NA,2.89936480639697,3.3325301756736048,32.695190810496854,32.695190810496854,62.63,7,35.38,35.38,11,18,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,17,579.00293,Drift Forage,NA,2.89936480639697,3.3325301756736048,32.695190810496854,32.695190810496854,62.63,7,35.38,35.38,11,18,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,17,582.00293,Drift Forage,NA,2.89936480639697,3.3325301756736048,32.695190810496854,32.695190810496854,62.63,7,35.38,35.38,11,18,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,17,585.00293,Drift Forage,NA,2.89936480639697,3.3325301756736048,32.695190810496854,32.695190810496854,62.63,7,35.38,35.38,11,18,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,17,588.00293,Drift Forage,NA,2.89936480639697,3.3325301756736048,32.695190810496854,32.695190810496854,62.63,7,35.38,35.38,11,18,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,17,591.00293,Drift Forage,NA,2.89936480639697,3.3325301756736048,32.695190810496854,32.695190810496854,62.63,7,35.38,35.38,11,18,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,17,594.00293,Drift Forage,NA,2.89936480639697,3.3325301756736048,32.695190810496854,32.695190810496854,62.63,7,35.38,35.38,11,18,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,17,597.00293,Drift Forage,NA,2.89936480639697,3.3325301756736048,32.695190810496854,32.695190810496854,62.63,7,35.38,35.38,11,18,12313.04
2018-07-05,2018-07-05,After,18.5,Okisutch,3,17,600.00293,Drift Forage,NA,2.89936480639697,3.3325301756736048,32.695190810496854,32.695190810496854,62.63,7,35.38,35.38,11,18,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,19,588.00293,Drift Forage,NA,15.852199743851033,16.01752726759061,43.53296732395402,43.53296732395402,45.6,7,186.57,186.57,5,19,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,19,591.00293,Drift Forage,NA,15.852199743851033,16.01752726759061,43.53296732395402,43.53296732395402,45.6,7,186.57,186.57,5,19,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,19,594.00293,Drift Forage,NA,15.852199743851033,16.01752726759061,43.53296732395402,43.53296732395402,45.6,7,186.57,186.57,5,19,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,19,597.00293,Drift Forage,NA,15.852199743851033,16.01752726759061,43.53296732395402,43.53296732395402,45.6,7,186.57,186.57,5,19,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,3,19,600.00293,Drift Forage,NA,15.852199743851033,16.01752726759061,43.53296732395402,43.53296732395402,45.6,7,186.57,186.57,5,19,12313.04
2018-07-05,2018-07-05,After,18.5,Omykiss,4,21,660.00293,Drift Forage,6,15.01749963748976,20.599943053481343,NA,NA,82.37,6,7064,5077.3,11,2,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,21,663.00293,Drift Forage,5,15.01749963748976,20.599943053481343,NA,NA,82.37,6,7064,5077.3,11,2,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,21,666.00293,Drift Forage,5,15.01749963748976,20.599943053481343,NA,NA,82.37,6,7064,5077.3,11,2,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,21,669.00293,Drift Forage,5,15.01749963748976,20.599943053481343,NA,NA,82.37,6,7064,5077.3,11,2,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,21,672.00293,Drift Forage,6,15.01749963748976,20.599943053481343,NA,NA,82.37,6,7064,5077.3,11,2,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,21,675.00293,Movement,6,15.01749963748976,20.599943053481343,NA,NA,82.37,6,7064,5077.3,11,2,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,21,678.00293,Drift Forage,6,15.01749963748976,20.599943053481343,NA,NA,82.37,6,7064,5077.3,11,2,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,21,681.00293,Drift Forage,6,15.01749963748976,20.599943053481343,NA,NA,82.37,6,7064,5077.3,11,2,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,21,684.00293,Drift Forage,5,15.01749963748976,20.599943053481343,NA,NA,82.37,6,7064,5077.3,11,2,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,21,687.00293,Drift Forage,5,15.01749963748976,20.599943053481343,NA,NA,82.37,6,7064,5077.3,11,2,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,21,690.00293,Drift Forage,5,15.01749963748976,20.599943053481343,NA,NA,82.37,6,7064,5077.3,11,2,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,22,660.00293,Drift Forage,NA,7.486589524716916,17.42190960707246,NA,NA,43.67,6,981.06,981.06,8,10,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,22,672.00293,Search Forage,NA,7.486589524716916,17.42190960707246,NA,NA,43.67,6,981.06,981.06,8,10,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,22,675.00293,Search Forage,NA,7.486589524716916,17.42190960707246,NA,NA,43.67,6,981.06,981.06,8,10,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,22,678.00293,Drift Forage,NA,7.486589524716916,17.42190960707246,NA,NA,43.67,6,981.06,981.06,8,10,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,22,681.00293,Drift Forage,NA,7.486589524716916,17.42190960707246,NA,NA,43.67,6,981.06,981.06,8,10,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,22,684.00293,Drift Forage,NA,7.486589524716916,17.42190960707246,NA,NA,43.67,6,981.06,981.06,8,10,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,22,687.00293,Drift Forage,NA,7.486589524716916,17.42190960707246,NA,NA,43.67,6,981.06,981.06,8,10,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,22,690.00293,Drift Forage,NA,7.486589524716916,17.42190960707246,NA,NA,43.67,6,981.06,981.06,8,10,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,23,660.00293,Drift Forage,NA,9.688081672896239,10.867212047976004,NA,NA,47.43,6,859.02,183.04,8,19,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,23,663.00293,Drift Forage,NA,9.688081672896239,10.867212047976004,NA,NA,47.43,6,859.02,183.04,8,19,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,23,666.00293,Drift Forage,NA,9.688081672896239,10.867212047976004,NA,NA,47.43,6,859.02,183.04,8,19,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,23,669.00293,Drift Forage,NA,9.688081672896239,10.867212047976004,NA,NA,47.43,6,859.02,183.04,8,19,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,23,672.00293,Drift Forage,NA,9.688081672896239,10.867212047976004,NA,NA,47.43,6,859.02,183.04,8,19,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,23,675.00293,Drift Forage,NA,9.688081672896239,10.867212047976004,NA,NA,47.43,6,859.02,183.04,8,19,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,23,678.00293,Drift Forage,NA,9.688081672896239,10.867212047976004,NA,NA,47.43,6,859.02,183.04,8,19,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,23,681.00293,Movement,NA,9.688081672896239,10.867212047976004,NA,NA,47.43,6,859.02,183.04,8,19,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,24,660.00293,Drift Forage,NA,9.689239619108392,9.923182545280069,18.49888097650854,19.043659053818494,58.3,6,1937.3,1937.3,11,6,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,24,663.00293,Drift Forage,NA,9.689239619108392,9.923182545280069,18.49888097650854,19.043659053818494,58.3,6,1937.3,1937.3,11,6,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,24,666.00293,Drift Forage,NA,9.689239619108392,9.923182545280069,18.49888097650854,19.043659053818494,58.3,6,1937.3,1937.3,11,6,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,24,669.00293,Drift Forage,NA,9.689239619108392,9.923182545280069,18.49888097650854,19.043659053818494,58.3,6,1937.3,1937.3,11,6,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,24,672.00293,Drift Forage,NA,9.689239619108392,9.923182545280069,18.49888097650854,19.043659053818494,58.3,6,1937.3,1937.3,11,6,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,24,675.00293,Drift Forage,NA,9.689239619108392,9.923182545280069,18.49888097650854,19.043659053818494,58.3,6,1937.3,1937.3,11,6,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,24,678.00293,Drift Forage,NA,9.689239619108392,9.923182545280069,18.49888097650854,19.043659053818494,58.3,6,1937.3,1937.3,11,6,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,24,681.00293,Drift Forage,NA,9.689239619108392,9.923182545280069,18.49888097650854,19.043659053818494,58.3,6,1937.3,1937.3,11,6,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,24,684.00293,Drift Forage,NA,9.689239619108392,9.923182545280069,18.49888097650854,19.043659053818494,58.3,6,1937.3,1937.3,11,6,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,24,687.00293,Drift Forage,NA,9.689239619108392,9.923182545280069,18.49888097650854,19.043659053818494,58.3,6,1937.3,1937.3,11,6,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,4,24,690.00293,Drift Forage,NA,9.689239619108392,9.923182545280069,18.49888097650854,19.043659053818494,58.3,6,1937.3,1937.3,11,6,11216.38
2018-07-05,2018-07-05,After,18.5,Okisutch,4,25,660.00293,Drift Forage,NA,6.828555247008625,7.840260203913429,22.93184448034946,22.93184448034946,62.9,6,375,375,11,18,11216.38
2018-07-05,2018-07-05,After,18.5,Okisutch,4,25,663.00293,Drift Forage,NA,6.828555247008625,7.840260203913429,22.93184448034946,22.93184448034946,62.9,6,375,375,11,18,11216.38
2018-07-05,2018-07-05,After,18.5,Okisutch,4,25,666.00293,Drift Forage,NA,6.828555247008625,7.840260203913429,22.93184448034946,22.93184448034946,62.9,6,375,375,11,18,11216.38
2018-07-05,2018-07-05,After,18.5,Okisutch,4,25,669.00293,Drift Forage,NA,6.828555247008625,7.840260203913429,22.93184448034946,22.93184448034946,62.9,6,375,375,11,18,11216.38
2018-07-05,2018-07-05,After,18.5,Okisutch,4,25,672.00293,Drift Forage,NA,6.828555247008625,7.840260203913429,22.93184448034946,22.93184448034946,62.9,6,375,375,11,18,11216.38
2018-07-05,2018-07-05,After,18.5,Okisutch,4,25,675.00293,Drift Forage,NA,6.828555247008625,7.840260203913429,22.93184448034946,22.93184448034946,62.9,6,375,375,11,18,11216.38
2018-07-05,2018-07-05,After,18.5,Okisutch,4,25,678.00293,Drift Forage,NA,6.828555247008625,7.840260203913429,22.93184448034946,22.93184448034946,62.9,6,375,375,11,18,11216.38
2018-07-05,2018-07-05,After,18.5,Okisutch,4,25,681.00293,Drift Forage,NA,6.828555247008625,7.840260203913429,22.93184448034946,22.93184448034946,62.9,6,375,375,11,18,11216.38
2018-07-05,2018-07-05,After,18.5,Okisutch,4,25,684.00293,Drift Forage,NA,6.828555247008625,7.840260203913429,22.93184448034946,22.93184448034946,62.9,6,375,375,11,18,11216.38
2018-07-05,2018-07-05,After,18.5,Okisutch,4,25,687.00293,Drift Forage,NA,6.828555247008625,7.840260203913429,22.93184448034946,22.93184448034946,62.9,6,375,375,11,18,11216.38
2018-07-05,2018-07-05,After,18.5,Okisutch,4,25,690.00293,Drift Forage,NA,6.828555247008625,7.840260203913429,22.93184448034946,22.93184448034946,62.9,6,375,375,11,18,11216.38
2018-07-05,2018-07-05,After,18.5,Omykiss,5,27,900.00293,Search Forage,4,10.588155769963436,16.302870812077153,NA,NA,47.87,5,59.64,59.64,4,27,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,27,901.00293,Search Forage,1,10.588155769963436,16.302870812077153,NA,NA,47.87,5,59.64,59.64,4,27,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,27,903.00293,Search Forage,4,10.588155769963436,16.302870812077153,NA,NA,47.87,5,59.64,59.64,4,27,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,27,906.00293,Search Forage,4,10.588155769963436,16.302870812077153,NA,NA,47.87,5,59.64,59.64,4,27,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,28,900.00293,Drift Forage,NA,9.233416998226842,8.88488725024301,NA,NA,82.3,5,372.04,372.04,11,2,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,28,903.00293,Drift Forage,NA,9.233416998226842,8.88488725024301,NA,NA,82.3,5,372.04,372.04,11,2,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,28,906.00293,Drift Forage,NA,9.233416998226842,8.88488725024301,NA,NA,82.3,5,372.04,372.04,11,2,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,28,909.00293,Drift Forage,3,9.233416998226842,8.88488725024301,NA,NA,82.3,5,372.04,372.04,11,2,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,28,912.00293,Drift Forage,3,9.233416998226842,8.88488725024301,NA,NA,82.3,5,372.04,372.04,11,2,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,28,915.00293,Drift Forage,3,9.233416998226842,8.88488725024301,NA,NA,82.3,5,372.04,372.04,11,2,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,28,918.00293,Drift Forage,4,9.233416998226842,8.88488725024301,NA,NA,82.3,5,372.04,372.04,11,2,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,28,921.00293,Drift Forage,4,9.233416998226842,8.88488725024301,NA,NA,82.3,5,372.04,372.04,11,2,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,28,924.00293,Drift Forage,4,9.233416998226842,8.88488725024301,NA,NA,82.3,5,372.04,372.04,11,2,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,28,927.00293,Drift Forage,3,9.233416998226842,8.88488725024301,NA,NA,82.3,5,372.04,372.04,11,2,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,28,930.00293,Drift Forage,2,9.233416998226842,8.88488725024301,NA,NA,82.3,5,372.04,372.04,11,2,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,29,900.00293,Drift Forage,NA,10.844453476370823,14.05138451726955,42.304259595711024,38.607592230013786,55.47,5,1851.1,1851.15,9,6,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,29,903.00293,Drift Forage,NA,10.844453476370823,14.05138451726955,42.304259595711024,38.607592230013786,55.47,5,1851.1,1851.15,9,6,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,29,906.00293,Drift Forage,NA,10.844453476370823,14.05138451726955,42.304259595711024,38.607592230013786,55.47,5,1851.1,1851.15,9,6,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,29,909.00293,Drift Forage,NA,10.844453476370823,14.05138451726955,42.304259595711024,38.607592230013786,55.47,5,1851.1,1851.15,9,6,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,29,912.00293,Drift Forage,NA,10.844453476370823,14.05138451726955,42.304259595711024,38.607592230013786,55.47,5,1851.1,1851.15,9,6,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,29,915.00293,Drift Forage,NA,10.844453476370823,14.05138451726955,42.304259595711024,38.607592230013786,55.47,5,1851.1,1851.15,9,6,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,29,918.00293,Search Forage,NA,10.844453476370823,14.05138451726955,42.304259595711024,38.607592230013786,55.47,5,1851.1,1851.15,9,6,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,29,921.00293,Search Forage,NA,10.844453476370823,14.05138451726955,42.304259595711024,38.607592230013786,55.47,5,1851.1,1851.15,9,6,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,29,924.00293,Search Forage,NA,10.844453476370823,14.05138451726955,42.304259595711024,38.607592230013786,55.47,5,1851.1,1851.15,9,6,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,30,918.00293,Drift Forage,NA,10.706105832018288,12.791195966986304,37.285771436528286,37.285771436528286,47.63,5,40.04,40.04,4,30,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,30,921.00293,Drift Forage,NA,10.706105832018288,12.791195966986304,37.285771436528286,37.285771436528286,47.63,5,40.04,40.04,4,30,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,30,924.00293,Drift Forage,NA,10.706105832018288,12.791195966986304,37.285771436528286,37.285771436528286,47.63,5,40.04,40.04,4,30,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,5,30,927.00293,Drift Forage,NA,10.706105832018288,12.791195966986304,37.285771436528286,37.285771436528286,47.63,5,40.04,40.04,4,30,2322.8199999999997
2018-07-05,2018-07-05,After,18.5,Omykiss,6,32,990.00293,Drift Forage,2,10.595626353543123,11.740807241845102,NA,NA,78.07,2,889.46,889.46,9,2,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,32,993.00293,Drift Forage,2,10.595626353543123,11.740807241845102,NA,NA,78.07,2,889.46,889.46,9,2,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,32,996.00293,Drift Forage,2,10.595626353543123,11.740807241845102,NA,NA,78.07,2,889.46,889.46,9,2,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,32,999.00293,Drift Forage,2,10.595626353543123,11.740807241845102,NA,NA,78.07,2,889.46,889.46,9,2,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,32,1002.00293,Drift Forage,2,10.595626353543123,11.740807241845102,NA,NA,78.07,2,889.46,889.46,9,2,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,32,1005.00293,Drift Forage,2,10.595626353543123,11.740807241845102,NA,NA,78.07,2,889.46,889.46,9,2,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,32,1008.00293,Drift Forage,2,10.595626353543123,11.740807241845102,NA,NA,78.07,2,889.46,889.46,9,2,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,32,1017.00293,Drift Forage,2,10.595626353543123,11.740807241845102,NA,NA,78.07,2,889.46,889.46,9,2,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,32,1020.00293,Drift Forage,2,10.595626353543123,11.740807241845102,NA,NA,78.07,2,889.46,889.46,9,2,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,33,990.00293,Drift Forage,NA,9.527426355221216,9.683836362410785,112.92542089953261,114.19738111982652,56.57,2,967.07,316.68,11,6,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,33,993.00293,Drift Forage,NA,9.527426355221216,9.683836362410785,112.92542089953261,114.19738111982652,56.57,2,967.07,316.68,11,6,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,33,996.00293,Drift Forage,NA,9.527426355221216,9.683836362410785,112.92542089953261,114.19738111982652,56.57,2,967.07,316.68,11,6,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,33,999.00293,Drift Forage,NA,9.527426355221216,9.683836362410785,112.92542089953261,114.19738111982652,56.57,2,967.07,316.68,11,6,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,33,1002.00293,Drift Forage,NA,9.527426355221216,9.683836362410785,112.92542089953261,114.19738111982652,56.57,2,967.07,316.68,11,6,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,33,1005.00293,Drift Forage,NA,9.527426355221216,9.683836362410785,112.92542089953261,114.19738111982652,56.57,2,967.07,316.68,11,6,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,33,1008.00293,Surface Strike,NA,9.527426355221216,9.683836362410785,112.92542089953261,114.19738111982652,56.57,2,967.07,316.68,11,6,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,33,1011.00293,Drift Forage,1,9.527426355221216,9.683836362410785,112.92542089953261,114.19738111982652,56.57,2,967.07,316.68,11,6,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,33,1014.00293,Drift Forage,1,9.527426355221216,9.683836362410785,112.92542089953261,114.19738111982652,56.57,2,967.07,316.68,11,6,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,33,1017.00293,Surface Strike,NA,9.527426355221216,9.683836362410785,112.92542089953261,114.19738111982652,56.57,2,967.07,316.68,11,6,1856.5300000000002
2018-07-05,2018-07-05,After,18.5,Omykiss,6,33,1020.00293,Drift Forage,NA,9.527426355221216,9.683836362410785,112.92542089953261,114.19738111982652,56.57,2,967.07,316.68,11,6,1856.5300000000002
2018-07-05,2018-07-05,After,18.8,Omykiss,1,1,0,Drift Forage,NA,12.837513235302318,11.695703372339324,25.151119531460346,25.151119531460346,43.8,8,265.5197,160.67,7,1,7574.04275
2018-07-05,2018-07-05,After,18.8,Omykiss,1,1,3,Drift Forage,8,12.837513235302318,11.695703372339324,25.151119531460346,25.151119531460346,43.8,8,265.5197,160.67,7,1,7574.04275
2018-07-05,2018-07-05,After,18.8,Omykiss,1,1,6,Drift Forage,NA,12.837513235302318,11.695703372339324,25.151119531460346,25.151119531460346,43.8,8,265.5197,160.67,7,1,7574.04275
2018-07-05,2018-07-05,After,18.8,Omykiss,1,1,9,Drift Forage,NA,12.837513235302318,11.695703372339324,25.151119531460346,25.151119531460346,43.8,8,265.5197,160.67,7,1,7574.04275
2018-07-05,2018-07-05,After,18.8,Omykiss,1,1,12,Search Forage,NA,12.837513235302318,11.695703372339324,25.151119531460346,25.151119531460346,43.8,8,265.5197,160.67,7,1,7574.04275
2018-07-05,2018-07-05,After,18.8,Omykiss,1,1,21,Surface Strike,NA,12.837513235302318,11.695703372339324,25.151119531460346,25.151119531460346,43.8,8,265.5197,160.67,7,1,7574.04275
2018-07-05,2018-07-05,After,18.8,Omykiss,1,1,24,Search Forage,NA,12.837513235302318,11.695703372339324,25.151119531460346,25.151119531460346,43.8,8,265.5197,160.67,7,1,7574.04275
2018-07-05,2018-07-05,After,18.8,Okisutch,1,2,0,Drift Forage,NA,14.28286740192196,15.902761050562297,NA,NA,64.97,8,2699.515,1216.36,10,2,7574.04275
2018-07-05,2018-07-05,After,18.8,Okisutch,1,2,3,Drift Forage,NA,14.28286740192196,15.902761050562297,NA,NA,64.97,8,2699.515,1216.36,10,2,7574.04275
2018-07-05,2018-07-05,After,18.8,Okisutch,1,2,6,Drift Forage,NA,14.28286740192196,15.902761050562297,NA,NA,64.97,8,2699.515,1216.36,10,2,7574.04275
2018-07-05,2018-07-05,After,18.8,Okisutch,1,2,9,Movement,NA,14.28286740192196,15.902761050562297,NA,NA,64.97,8,2699.515,1216.36,10,2,7574.04275
